,Briere,Schoolfield,Line,Quadratic,Cubic
27,-59.68877254684281,-63.24201455250342,-63.84749583354504,-63.4012811599911,-65.10903972558782
28,-66.78274333568969,-71.68936632547305,-70.42174546930515,-71.19973192472304,-71.45181551678228
29,-64.41817188675563,160.23797000675975,-72.46190227190986,-67.58801540924968,-58.74464093087604
30,-38.887204679751626,-63.62795856136293,-80.56425314447182,-76.6863986002095,-64.12231098618685
31,-49.14950782599637,-38.19502774181226,-48.781639467309084,-42.93804799669218,-36.806080711499824
32,-44.58549804654883,160.2378792044716,-45.481038034731114,-45.36806691224059,-36.20795256041293
33,-48.92232668525514,-53.629828543290536,-63.22421283978581,-54.723235930495086,-55.32677973500764
34,-34.041232978011834,-41.10492601388863,-39.06318472443379,-41.06268142424492,-36.27767098603108
35,-41.20797148890786,160.23791681537233,-47.03323055913946,-49.031805796451614,-39.61586603450225
36,-49.655681544148656,-55.133863050198705,-53.128044563203105,-55.121702292255186,-57.00249201027772
37,-35.19994285831468,-45.42505352096023,-42.10921144874922,-44.07196152344662,-36.66329226431974
38,-40.32798417878581,-53.78833657691161,-46.843195404308815,-47.30120690204292,-37.58251953223208
39,-49.73737210437449,-52.10428323109874,-51.59829974455388,-52.128547850130154,-54.106249133276485
40,-38.263229792777075,-43.65679551232522,-45.385758091299174,-47.36556134332736,-32.7160965780133
41,-33.83439210029923,-47.94363114503255,-41.82499358454456,-42.323412411030624,-30.28568790579576
42,-42.499604683438115,-47.45651996252577,-50.04158631891506,-48.0960022175637,-49.15602459702269
43,-34.221779493541206,160.23786200974436,-39.00673573449188,-40.97886938865944,-33.27406104073288
44,-46.136748423956796,160.23778948836386,-65.75292388352148,-67.74218273554908,-33.601945123086146
45,-36.558218674431785,-42.38324231566922,-40.91428219602569,-42.871772330353025,-44.286965570748066
46,-50.65391841689387,160.23777798180072,-44.46208623849203,-43.655048651184835,-28.177823247792887
47,-38.334417559357384,160.23783368915431,-46.34398935507614,-45.177676566603395,-33.8691585491788
48,-36.106523688296264,-40.24427746226856,-38.69463187447042,-40.69400972351005,-38.82357854130998
49,0.0,0.0,0.0,0.0,0.0
50,0.0,0.0,0.0,0.0,0.0
51,0.0,0.0,0.0,0.0,0.0
52,5.906714552969407,-11.242411238070098,-23.703263147005785,0.9943008066521895,15.857786800019209
53,-5.6720041217181,-3.7768279939276024,-3.022070521822446,-1.6934186045914839,11.605134905929374
54,0.6577946710048028,2.6901409248382318,-0.31061388048414784,-2.29229685112546,17.336366023324757
55,4.423714039141744,3.3151481199500683,-10.32406107246915,7.440319093597871,12.670836124936454
56,-1.9425609216024267,7.1315190179640915,-13.315821134750323,9.867447974288535,13.38275539062746
57,1.356114390494227,7.972958639565922,-27.97448686778808,10.955435401295462,16.1448693322528
58,-12.353076556113109,-16.08818181370152,-16.277329295516672,-11.374777574891962,-3.076052375991523
59,-22.06593700559211,6.196194301157106,-9.948618880846194,7.756206559117363,9.003142768847011
60,0.0,0.0,0.0,0.0,0.0
61,0.8047277225593117,-5.553002332570305,-16.48019326150429,1.364403369289736,10.878089151587718
62,0.0,0.0,0.0,0.0,0.0
63,inf,115.20103593210936,-24.79479386349736,-25.23563401015717,-19.680595086663644
64,-6.9280525305242335,-2.971256553305759,-10.816983885993714,-12.77120995188374,17.34510130604837
65,1.462693680256855,-6.564661981595707,-17.245819407791657,-19.10764288356222,11.881249948203106
66,0.0,0.0,0.0,0.0,0.0
67,9.6159681334786,-0.2310521567362498,-19.50233852145623,-2.4071076276827945,20.53357334240468
68,10.379149408196817,1.7983855670565339,-2.332838067238244,-4.057022995325223,15.35643196857521
69,-2.77589049860941,-0.3271673684276699,-3.6083896471928334,6.136823878890229,17.33733600923009
70,-4.132114970788166,-0.5874817862731367,-7.935385028843353,-9.923157102224845,16.046650158015918
71,7.47620640256032,-1.5634021758794043,-3.61405823207528,-5.500200312929202,14.312670105990415
72,0.0,0.0,0.0,0.0,0.0
73,3.1291064178251435,4.087162323367158,-6.8976121978589475,-3.4368964410910863,16.52589038861069
74,1.8431864788066434,3.2125711066011067,-14.967634704307933,-8.842237121445308,13.259971140870615
75,5.153624794535162,-1.2353355788271232,-16.010770756375305,-12.757480508728406,19.041479417110907
76,39.79355845885887,-8.003044045883644,-19.243799161734305,-7.799397722734044,10.633818339768931
77,0.0,0.0,0.0,0.0,0.0
78,49.683870526157115,45.845665151949845,-29.729339833578102,-18.320681017514485,1.4016166157628867
79,24.20625584678033,18.221690133191416,13.366787446136378,13.820204834468717,35.13246801984414
80,27.34699784866998,11.038123687013549,14.24063555938695,24.56272514826625,39.03924718182593
81,0.0,0.0,0.0,0.0,0.0
82,-41.49321264901371,-16.4057092498445,-34.284879396924715,-21.049956563981375,-15.879980064188853
83,-48.39362443227611,-9.346952554634306,-50.207178021212556,-40.79823909856939,-38.22195776640616
84,-22.203884745791626,-24.35972464801728,-26.188224886192287,-26.119452852366436,-16.985284817158597
85,0.0,0.0,0.0,0.0,0.0
86,0.0,0.0,0.0,0.0,0.0
87,0.0,0.0,0.0,0.0,0.0
88,0.0,0.0,0.0,0.0,0.0
89,0.0,0.0,0.0,0.0,0.0
90,0.0,0.0,0.0,0.0,0.0
91,0.0,0.0,0.0,0.0,0.0
92,0.0,0.0,0.0,0.0,0.0
93,0.0,0.0,0.0,0.0,0.0
94,0.0,0.0,0.0,0.0,0.0
95,0.0,0.0,0.0,0.0,0.0
96,0.0,0.0,0.0,0.0,0.0
97,0.0,0.0,0.0,0.0,0.0
98,0.0,0.0,0.0,0.0,0.0
99,0.0,0.0,0.0,0.0,0.0
100,0.0,0.0,0.0,0.0,0.0
101,0.0,0.0,0.0,0.0,0.0
102,0.0,0.0,0.0,0.0,0.0
103,0.0,0.0,0.0,0.0,0.0
104,0.0,0.0,0.0,0.0,0.0
105,-54.01569917671051,-56.70001715343108,-57.95675436427392,-59.66066818566219,-56.20567360163547
106,0.0,0.0,0.0,0.0,0.0
107,-5.759327751722793,-10.401387942532928,-11.147212654487056,-12.968849525082387,-12.168739376234456
108,-6.622828312278273,-5.462367852556419,-6.2422390515055515,-2.6434873638540424,13.64342021488239
109,-35.4809972820746,-26.181973355102976,-36.51286427629854,-31.396536843533703,-2.299891787511317
110,0.0,0.0,0.0,0.0,0.0
111,-21.97537968408075,-23.686122600481852,-30.883385780526673,-23.700117328241397,-0.6529839576297674
112,-33.665979782316654,-1.692400464782149,-47.5207143032244,-36.49291642890334,-2.568829212228362
113,-27.84577664757392,-31.46076659588585,-38.47360702540605,-27.713064070510725,-4.22731586568821
114,-36.945759680175925,-9.501163764590878,-60.279551495184606,-23.575593678449323,-10.472300526670725
115,-53.31963811308023,-33.956675311681494,-55.69189271651848,-45.56187009215192,-7.372537552382319
116,-36.72332621470083,-44.69477268159372,-50.6675594144766,-36.57047653017257,-4.041801179600432
117,-39.43259563627184,-64.91663744872032,-50.29866653461529,-35.99832549992565,-6.1015041086040505
118,0.0,0.0,0.0,0.0,0.0
119,0.0,0.0,0.0,0.0,0.0
120,0.0,0.0,0.0,0.0,0.0
121,0.0,0.0,0.0,0.0,0.0
122,0.0,0.0,0.0,0.0,0.0
123,0.0,0.0,0.0,0.0,0.0
124,0.0,0.0,0.0,0.0,0.0
125,0.0,0.0,0.0,0.0,0.0
126,0.0,0.0,0.0,0.0,0.0
127,0.0,0.0,0.0,0.0,0.0
128,0.0,0.0,0.0,0.0,0.0
129,0.0,0.0,0.0,0.0,0.0
130,0.0,0.0,0.0,0.0,0.0
131,0.0,0.0,0.0,0.0,0.0
132,0.0,0.0,0.0,0.0,0.0
133,0.0,0.0,0.0,0.0,0.0
134,0.0,0.0,0.0,0.0,0.0
135,0.0,0.0,0.0,0.0,0.0
136,0.0,0.0,0.0,0.0,0.0
137,6.941468227661808,0.3374388313179226,-3.536841493211506,13.634588461308425,27.112076316769155
138,19.877391939832552,15.2477573839521,14.163524968822506,18.662639333332706,37.84438525898633
139,89.77399229307153,26.849627132141574,27.237027867169775,37.8713113893466,54.8573684468987
140,68.0854889198177,27.122383559180673,18.712625671942476,28.10321943635522,27.91447334995619
141,95.40097615267904,-30.341067010477133,-58.48833850363022,-28.99684855625049,17.016727478399872
142,-0.7207071468132487,-4.547215970338117,-3.806216447199205,0.8398609286071466,8.582402906949808
143,19.912914100902174,37.81713362977973,30.67659230374465,42.11807353859715,45.68717075404407
144,18.325755124657388,9.560313269175523,0.7424847014254929,9.982044285707472,8.53047059761045
145,27.50818696978382,17.469321142710992,20.09130984616523,20.355873593012415,32.391280088027855
146,33.15455091824845,13.350903013433873,12.72784024259383,17.796233652602808,24.084458388402425
147,81.87754920314329,42.66319190716834,35.30903190018536,47.397731481963746,52.3936229175668
148,0.023283106673883225,0.717361213574419,-0.29573023774290874,1.0404820194987021,-0.4657445304302623
149,-31.10396159518678,-31.775193893429545,-35.0945742948336,-31.789510890658256,-32.82024230477276
150,-19.901828919444014,-14.651943241190033,-25.243469728541804,-14.580844655819071,-16.33089567750524
151,-10.166401881382079,24.67241710792178,1.7501608448179917,27.507296862311428,27.313341501796486
152,-18.104729463744242,20.609277173513625,7.442428118061781,24.14854960899102,26.184763174883138
153,39.53299725675641,30.496515997197637,18.487331480915127,30.71276674281481,28.753081166559227
154,-1.4408698822995145,22.09113457419088,5.670156537248355,15.509489843287673,21.96231388784364
155,144.77121638354743,66.02663669794526,26.41930994151965,76.90909758063331,88.26808004207372
156,97.34858405818912,68.35615402423932,33.331930927786175,76.68464879487021,84.03262368001751
157,2.3582715515449326,9.173056869333497,-4.528637274013214,0.04399714908808949,20.91238323278523
158,5.990485301516074,12.079831409602061,3.421512540336998,2.2417901635850175,29.856778668178084
159,-8.094596998602164,14.399502013659305,-9.680166853496317,8.37060009614222,21.12411329342871
160,-0.8549074403384296,11.963954715282465,-8.737066540543783,1.8579515126584907,22.512013343977163
161,8.471715265844994,4.696889660772384,2.6066613204762676,0.6106150457961519,19.668252471591472
162,0.959326094357122,-2.3886223143008785,-3.4147035659622027,-4.521698492650513,7.949186528112339
163,-5.4027479283695,9.969232367181785,-2.863106749116124,-4.862638066857734,25.39128351437334
164,-9.831234188722025,4.0186193491379285,-11.710145282631139,-13.613594372464455,20.932711854715905
165,8.688086023260933,7.6390855103403315,6.732628649107543,4.811184735621502,19.771115500835652
166,19.00056781615828,6.363904203760859,5.311070297415485,18.443872293131236,36.702348326082024
167,13.452238546871664,2.986790018307355,2.607045802152607,2.585901078709021,26.7925394064653
168,-12.114061949858996,4.8834353680657,-7.29737835417666,-8.823215342409954,23.028103519998687
169,-17.29921762015727,-5.041010448620051,-17.010397349567796,2.434635947573673,15.511431162267987
170,-9.16962164008104,-13.67505906143742,-15.988463456106306,-0.2759817956791002,16.22960998157499
171,0.1455316483878839,0.5329062423754332,-1.2403467319738386,6.894844252655974,21.542916950196627
172,2.401797060319046,-4.670890320222288,-9.877375065762976,11.190354343326813,24.9528715466005
173,8.672243469990828,6.892438805027341,6.652403375801717,8.647915686871613,21.45273140071096
174,-5.959391350685259,-6.992439028959172,-16.80131417607854,-16.866945161019295,13.476530305975654
175,-9.808668470117567,-8.375135860292469,-11.910346748065763,-9.814549247437977,8.693240142858961
176,3.6236952940246248,-3.029654911818758,-4.437972674404968,-5.732125169221542,13.6653303151094
177,-10.519895761239631,-5.10363596838754,-22.321413749099612,-17.30073852533582,14.43563377250374
178,1.7153055958684327,-3.131390387342446,-2.0143199855225955,3.183863059040759,16.466813910893073
179,-7.974193226938404,-3.8641504514182756,-8.332944528946364,-7.074155263427116,13.214117434927347
180,-7.229753055391484,-6.78887460911009,-8.365413633778562,-5.818842231737943,11.31672050622182
181,1.0863248323785761,4.120666415919956,0.33610183298938523,1.7804482518491476,19.761405095050225
182,-1.9720536329132248,-4.883334255035535,-9.212013174313892,-9.938281867974624,11.874772467084034
183,-16.24502384208831,-11.389461757328984,-19.20705576926634,-21.031675195137552,-11.840886369915655
184,-26.84240378085115,-15.574108496456688,-31.277636716922977,-29.224090187102163,-16.284611925230116
185,-35.23812932501379,-13.831148178582687,-40.79704107863594,-32.06541523186809,-14.632627188242623
186,-32.19155642290745,-20.693135914153704,-36.55254147605139,-34.179740104373536,-21.051049732431444
187,-38.53010901067454,-15.029913757954887,-41.77222489791456,-37.664980222023054,-15.508082139926497
188,-42.75151760894138,-11.752350880963697,-40.93176617856443,-35.63405992725918,-11.981264417261446
189,-27.670945897163115,-10.642658882663287,-31.1061585110006,-31.671376373457306,-11.367597524260674
190,-30.956390779329304,-15.876168357396775,-34.84899696239986,-35.14463999786246,-16.335116252915384
191,-40.44617285612528,-12.662237036073225,-43.58971481650157,-36.25873319876788,-13.107687913034386
192,-32.2978216129956,-19.472236966885937,-39.36091730600343,-39.0835748693315,-19.522018926377584
193,-25.72497363261244,-12.623079997144902,-33.21960725366527,-32.07940508563125,-13.704065728897277
194,-32.199263560089804,-13.38579586562141,-34.57279062066797,-26.00700706822603,-14.588680548658303
195,-27.83093700722649,-27.839291271402082,-28.498871788107394,-29.030278111097132,-29.2620786365284
196,-38.59813645179696,-28.40347498486652,-40.009947566598775,-26.457220927398907,-24.942333525786783
197,-35.98839501912056,-29.233951185687104,-31.646904729071736,-26.633715267950578,-24.31215798212083
198,-26.61819798616802,-31.26571660396138,-29.027861647229166,-28.069655702183624,-21.97559497285485
199,-49.89495728903441,-35.131953708858894,-41.674903041939714,-36.32773120171554,-14.936105875468186
200,0.0,0.0,0.0,0.0,0.0
201,-78.54748930087132,-33.866192143846504,-50.1383974982484,-46.31930855493625,-16.096740924101326
202,0.0,0.0,0.0,0.0,0.0
203,-36.348577485118774,-25.113995275737498,-37.647853426960545,-27.149833914239828,-6.231383788985333
204,-35.390982120346834,301.4196986084878,-77.2782768951159,-50.07966557650928,-2.9031177980393705
205,42.20196603623616,-89.10723665435326,-94.92877470959321,-79.59044807917867,-27.926551574017637
206,4.365937273129602,-52.372582437788836,-67.40570919155536,-69.26131077316676,-50.24357688669522
207,-48.64533114476651,-50.680785573361916,-52.94902155784978,-54.703092359164515,-50.931734212943425
208,-55.01397296877742,-48.44679833044,-59.836690758805645,-57.39280829416315,-47.638538926554915
209,39.5995667432753,39.53419877843518,38.49135775413073,41.00193317984145,43.60427099450479
210,21.947569119972137,22.804462883329826,17.377622716638935,25.338439038394867,28.275730819713136
211,28.202153715172443,23.90605338264046,-1.741427441892231,22.936287902996618,22.165058586164264
212,37.495223942799086,9.60218883862899,-7.698372901349664,9.423382782797391,7.796222480132788
213,0.0,0.0,0.0,0.0,0.0
214,-69.05006409429271,-53.13821546265643,-71.11324697301913,-72.2560233287601,-49.593324111719724
215,-25.05936826862714,-26.12566854256343,-24.75591680953736,-17.155050130272663,-7.872204834726357
216,0.0,0.0,0.0,0.0,0.0
217,0.0,0.0,0.0,0.0,0.0
218,0.0,0.0,0.0,0.0,0.0
219,0.0,0.0,0.0,0.0,0.0
220,0.0,0.0,0.0,0.0,0.0
221,26.166658925504315,21.30898290290869,22.53553527554198,20.840761083157023,19.881353407545546
222,-28.889781869804615,-26.375056879713895,-29.06018470635115,-25.91312644422306,-26.606047936159968
223,-20.357716019628583,-18.264915926588625,-29.980130482724633,-22.349039166387016,-19.320192717587748
224,-20.03783872416441,-23.516243248516716,-28.212608980569847,-30.18667960816591,-24.929195790557003
225,-18.69209164617198,-23.187942417762976,-22.788129206839056,-24.740621640094812,-24.736281624534598
226,-0.8887860205356279,2.5327969691282783,3.788869874627654,9.718703602269263,13.436003572001727
227,0.0,0.0,0.0,0.0,0.0
228,39.541487507758376,28.876488572209727,29.316895358226734,28.74678669059188,28.173332646630936
229,76.98156666898282,8.472300875930374,-5.16765220065848,8.33223863199481,6.557084701682241
230,35.78900938084045,31.833197387413097,32.21689457398424,30.804303050026537,30.28419799465298
231,69.47415250285226,20.00348841993555,9.403861965076791,12.586633647031583,18.399823907131914
232,16.496630478479762,6.088859095157843,-0.4499368644573565,4.853680444760636,8.162966711270592
233,79.45900581817001,32.82367587000198,26.09216336361792,24.674640623923295,31.463397075609873
234,-18.496681787002117,-24.202831024089225,-66.84238561116936,-25.978644411099737,-26.008072761091018
235,-13.419935851333165,-19.162384326805977,-18.141601058981685,-19.191463888663492,-21.144047855701672
236,32.458705789758554,29.37812582363643,28.937517180633712,30.246229332854508,32.237053913532506
237,-38.46473333682175,-17.871682425790613,-18.194991067495998,-15.50345985782613,-11.489839009087614
238,-25.967177209644994,19.257584866617727,-6.753403772255185,22.2767162613342,25.13450168683873
239,-16.689437753192998,4.645972422048084,-20.76035098359536,-13.174272586303246,4.004226738553914
240,0.0,0.0,0.0,0.0,0.0
241,0.0,0.0,0.0,0.0,0.0
242,62.444071584026325,35.10605880791193,16.48171544202652,24.494238148605533,44.33776036396716
243,-3.307607990027975,17.23644832870953,-11.681526751551871,13.22586508800169,26.62131765437255
244,0.0,0.0,0.0,0.0,0.0
245,0.0,0.0,0.0,0.0,0.0
246,71.73499546394936,34.330901763189495,34.717842182901634,43.73156003123873,47.32352401935902
247,43.0857072119783,-4.298483557821793,-26.482796792456774,-12.178863395477848,-5.016269377803887
248,0.0,0.0,0.0,0.0,0.0
249,0.0,0.0,0.0,0.0,0.0
250,0.0,0.0,0.0,0.0,0.0
251,0.0,0.0,0.0,0.0,0.0
252,0.0,0.0,0.0,0.0,0.0
253,-85.23707429462675,-90.4847708937869,-90.31504220639333,-91.35392630880031,-92.97910078183422
254,-48.49130225762817,-53.41513954573106,-59.17919657507923,-56.585044229160594,-56.03744358869769
255,-33.04919718569004,-11.79590032319922,-18.779087071859806,-14.631186248885953,-11.97193361328756
256,-36.438002468551964,-30.701999971468126,-32.75132697256828,-34.02239007145921,-17.012471288957528
257,-18.041498834706328,3.440355372458163,-5.923515690313604,-4.31667051417017,5.811462163414868
258,-24.718784189333654,-1.526715333961901,-7.053426782745982,-7.72057765557887,2.15137002706218
259,1.2461671914469008,4.712053967890723,4.543921918922774,3.1589871644510072,4.476593958418386
260,-24.78803558165209,-7.988231336316858,-14.161619981138909,-7.012944684390376,-8.161543861904187
261,-29.807874678369565,-26.476485058830065,-34.020047329699466,-25.97595261456013,-27.420423184056087
262,-7.3199054596477,2.1884984803969134,-11.38673799923248,2.890757049163888,2.1007264951480433
263,-22.43712149330785,-12.851619487552448,-42.464996139599975,-8.525809488359178,-4.962551922412352
264,-20.645864390922917,-11.187010161599755,-15.41189356332034,-10.706225321786807,-12.247296030578024
265,62.059519051015116,36.79282562365111,33.56788697269391,32.68941626715299,45.3680376453033
266,26.706842397084795,1.0036378375097916,-5.037542924830346,-4.54049760003242,18.687082744582046
267,48.415746454168605,-1.9370432060065514,-0.39199627022590455,-1.7834439690497934,1.2934171477387575
268,81.76758246568137,39.88416484617189,38.33988062417076,39.289676778233506,54.97344548611305
269,53.98825688004275,1.1714982174349169,-3.168183315247081,2.0210728914793545,4.3086527368145155
270,93.0414184705246,192.30369370332954,38.65555474090744,47.61178257397097,69.62707692595662
271,0.44762512231459084,-6.187466968281942,-5.371581595612485,-6.254690546520843,-7.720293109037641
272,28.763494566899958,5.120952538108152,6.483161766591815,5.814979290666728,18.872434562498118
273,79.63489946743258,41.51449833720258,41.18546839716729,40.05981530560462,39.944798947598414
274,78.67723929910727,19.987525386359692,13.050571932160338,19.978826200176414,18.60485157756419
275,0.0,0.0,0.0,0.0,0.0
276,0.0,0.0,0.0,0.0,0.0
277,-156.04316179505457,-165.81041595160593,-164.2469907196025,-157.38865131731615,-113.89054670250658
278,-41.974207359044534,-46.65239903689877,-45.14181924865891,-46.738870893263204,-40.893058151878954
279,-37.50276636739494,-39.01924016808977,-42.30238307127924,-37.33233163464127,-34.91382819149495
280,49.14553778117288,44.823689130156325,46.06686765764358,44.87482442242514,43.145004002441354
281,-10.865418143748787,-7.012929592073817,0.1017152490045099,2.350501188021824,15.199851942906696
282,-10.231012350172033,-15.11912732726628,-10.363760194461122,-2.9824249007144594,8.977977714385377
283,-12.627119383689344,-7.066768480928372,-12.814210430328089,-3.809263982781193,7.325115088669463
284,-23.169231939803055,267.7947624489682,-23.909348077071613,-17.4487240662609,0.46490240624421464
285,0.19297179036055212,226.73349074162803,-13.687610179416097,-15.507344177277261,9.326537079980813
286,-21.06394132924885,-20.618504808571103,-22.85097552021852,-22.052132457890437,6.756684949177231
287,6382.115066433724,-3.6588373744661187,-5.792330540780881,-3.085568699918367,5.40326792365256
288,-9.087481107861883,-11.231484387107677,-14.830519002072805,-2.5711860572475587,2.0169677964383608
289,-12.57632951846832,-4.607534642549389,-0.9571510977706321,8.52782823135408,25.111049447317956
290,0.0,0.0,0.0,0.0,0.0
291,0.0,0.0,0.0,0.0,0.0
292,2.4870968745417983,1.3863304867009347,-0.6124836958845954,2.3276959158376576,3.325499202636979
293,0.0,0.0,0.0,0.0,0.0
294,0.0,0.0,0.0,0.0,0.0
295,36.32389266432594,77.34695609639137,41.946554893880474,56.27397879028553,57.27020033319297
296,-10.23033595536645,-15.651165205761153,-17.895827884251833,-15.459141097606686,-17.426589282989127
297,18.581276528963045,16.290290032294116,12.80032894753209,10.808366303032816,24.486524387090718
298,-26.835552143442087,-32.53479814497128,-38.71863885154681,-35.123263563367196,-34.68012607699984
299,56.44674658075599,42.84350789345993,41.64239744909493,41.25343748425377,48.45624794520758
300,-1.5744177475393553,-10.20488189919941,-4.088217251986498,-4.931972929464466,3.8779717476407978
301,88.629555273238,89.18028809606247,85.52277116023475,88.0112268581264,92.56506463736056
302,0.0,0.0,0.0,0.0,0.0
303,0.0,0.0,0.0,0.0,0.0
304,3.4556733397475305,0.6690563095201121,0.33396578248600584,0.6761511026901399,-0.9142208539135455
305,4.380212800526416,1.070110467448428,-4.666425264396805,-0.0998640019109942,-0.795163384161147
306,-6.264209710738093,-7.285792647574818,-25.690397088441692,-19.854512027079036,-8.881508234443027
307,-33.161399167112734,-37.82947426442035,-42.41257506034431,-39.87400993288405,-39.51834984494051
308,-27.572434830602106,-1.8163885307839394,-34.835327289133744,-30.070654966367258,27.227765581443062
309,-7.345610528917934,-2.8117905904252183,-18.31603304800825,-20.313876867998502,53.59546562737458
310,18.490196968008984,3.8504054357107873,2.1561253904584454,21.380666483998688,69.37999771702195
311,49.98565398175586,33.04678898514736,34.93470068315258,33.212549435602824,37.468402447594585
312,32.39895781223156,27.68731603716082,28.331195764415543,28.226109439387365,29.83691709817518
313,0.0,0.0,0.0,0.0,0.0
314,0.0,0.0,0.0,0.0,0.0
315,0.0,0.0,0.0,0.0,0.0
316,0.0,0.0,0.0,0.0,0.0
317,253.9813251132307,336.68065721497453,261.2607602831213,261.34968693632527,529.4107955019819
318,0.0,0.0,0.0,0.0,0.0
319,-61.83822208594019,-62.46984875072735,-65.5628949156895,-66.48650890196105,-62.83665583157672
320,-79.96217377617567,-78.61177039531252,-84.84678723516443,-86.7426774601475,-79.54592740015521
321,-6.007328214725941,-11.441847259901785,-8.936242744078953,-8.182594555750667,0.6235544822410515
322,39.86531989859513,33.870123028150104,35.87074532144473,33.91392882046499,35.57156902586284
323,-56.12057682524875,-37.80892999911636,-57.29006255849319,-32.58805168108577,-23.75297281887063
324,-60.50944782474329,-48.64927500930084,-27.118617885324177,-21.537585055326463,-9.104708646320953
325,-7.5333390400304765,-4.9690228361235445,-8.847117243275683,0.40457109616460674,15.938235493335151
326,-12.242629513582642,-6.399087108634468,-17.614434046193256,-17.806629789188126,15.72653634127413
327,68.13549709137223,4.985126752025956,0.2896294797572745,3.087722304453209,12.926781225231258
328,-19.170527555285073,1.871949245738361,-41.43365640988288,-0.4875737267431566,8.106589250127353
329,34.906034897978046,21.23875808524958,13.109651416657876,21.786400874966017,21.367115767629294
330,-6.2257048648873905,0.016260582796003398,-17.843853857598614,-14.601300943507315,21.492968025510095
331,11.771030396029541,14.41251037671683,14.554177592838041,17.041188044140025,31.522087551723686
332,-7.657033806230277,-2.2233245779719812,-5.018661512431491,0.5897387769725331,26.332241749420415
333,16.162611077418095,18.83463623150216,19.34318360689843,18.473706078843062,33.781014700975916
334,10.56831965791191,12.902334358509655,10.854298333329838,9.09561120555178,26.309460854749332
335,72.79126739774588,24.469534891893815,11.04986154202913,24.783347499089363,23.122183888812124
336,-2.8264326065614274,1.4778107062825896,-2.270542499658312,6.852447033341585,24.590842531143025
337,12.010324215613394,17.65094406462793,13.938906094286882,12.217915964901081,20.77855053319226
338,22.01911449177645,19.512625058663183,18.057279936362708,16.183354216373203,21.628635926879877
339,-49.52768646390243,-46.45209374698322,-52.74353131049117,-41.887038760539646,-34.04551292575105
340,-89.16718540462598,-82.38135030209176,-92.83760628325008,-76.85721537143621,-65.78481843190504
341,94.78718398066897,44.53448206514996,40.33301074162726,44.49050217951307,42.64529817662137
342,86.0433698653802,41.89438711014757,33.46369597519494,35.57955622523116,40.6854907098238
343,61.79300079818809,56.30052384140617,57.74011677021967,56.05148358245453,55.969074625544586
344,0.0,0.0,0.0,0.0,0.0
345,0.0,0.0,0.0,0.0,0.0
346,47.30347937901108,57.805534567721836,48.75224622270844,50.55858146190526,61.3144968746415
347,0.4356195260544453,34.481267455310295,28.666251800676047,37.134796221465464,53.93411860584744
348,4.680501347629021,34.082612302796434,31.129732533732945,31.762311233554183,47.03686695801269
349,28.016461015929984,22.846765072671214,24.63333618006982,22.775118412146732,21.185438433592196
350,0.0,0.0,0.0,0.0,0.0
351,0.0,0.0,0.0,0.0,0.0
352,0.0,0.0,0.0,0.0,0.0
353,0.0,0.0,0.0,0.0,0.0
